Employee_ID,First_Name,Last_Name,Gender,Ethnicity,Age,Marital_Status,Education,City,Job_Title,Department,Years_of_Service,Monthly_Rate,Attrition,Overtime,Environment_Satisfaction,Job_Satisfaction,Work_Life_Balance,Training_Opportunities,Support_Rating,Manager_Rating
UYPywLkH,Michael,Russell,Male,White,33,Single,Masters,Bakersfield,Business Analyst,Product,9.0,5421.69,No,No,72.4657,77.199,49.226,6,94.7594,79.5324
RzEZH5dg,Casey,Martin,Female,Black or African American,24,Single,Masters,Sacramento,Cloud Architect,Product,0.0,6377.38,Yes,Yes,66.8318,60.9619,41.5864,6,99.9876,54.1308
SD7JZTJ1,Casey,Jennings,Female,Other,44,Single,Bachelors,San Diego,DevOps Engineer,Quality Assurance,22.0,17274.55,Yes,Yes,80.6964,97.9846,75.8208,3,70.4372,91.2042
M50PVFXR,Alex,Martinez,Male,Black or African American,38,Single,Bachelors,Oakland,IT Support Specialist,Design,16.0,11999.7,Yes,No,87.302,73.9149,82.4812,6,72.971,61.5903
1XY9HUQE,Morgan,Cain,Female,Hispanic or Latino,30,Single,Masters,Long Beach,UX Designer,Design,6.0,9991.58,No,No,72.9476,71.2657,44.3708,5,81.775,57.6203
0bPE5F6y,Robert,Torres,Male,White,58,Single,Bachelors,Sacramento,IT Support Specialist,Quality Assurance,13.2364,15571.37,No,No,76.5262,55.1971,46.6879,5,90.5742,49.3539
1BU6GL2Z,James,Bush,Male,White,37,Married,Bachelors,Oakland,Business Analyst,Product,15.0,16154.79,No,No,65.634,70.3537,64.1671,2,81.3817,70.4125
RFTRIC6A,Kaimana,Phelps,Male,Pacific Islander,47,Single,Masters,Sacramento,UX Designer,IT,6.1799,12042.63,No,No,88.8103,54.7,51.1372,4,78.0383,61.2378
jRaxlIT0,Pavati,Cruz,Female,Native American,41,Married,Doctorate,Long Beach,Quality Assurance Engineer,Engineering,15.0,16501.79,No,No,78.5056,50.2973,31.5254,4,67.3628,47.8557
hvViIhjA,Casey,Duncan,Female,Other,32,Single,Bachelors,Fresno,DevOps Engineer,Design,10.0,19429.83,Yes,No,94.8992,79.61,48.6486,5,93.9468,76.8449
7oaACl2L,Taylor,Rios,Male,Other,36,Single,Bachelors,Bakersfield,Software Engineer,Business,14.0,17243.76,Yes,No,75.425,96.2534,86.9609,4,71.8109,89.4621
dPT62tsy,Chris,Day,Male,Asian,27,Divorced,Bachelors,Anaheim,Cloud Architect,IT,5.0,17241.22,No,Yes,90.1275,99.0226,77.5131,5,81.9907,86.3258
QL6UVOCB,Kiana,Owen,Female,Pacific Islander,46,Single,Masters,Fresno,Software Engineer,Business,22.0,16646.88,No,No,80.0055,64.9573,55.4202,5,97.2038,68.4165
8RN0SVCV,Pat,Quinn,Male,Other,33,Single,Bachelors,San Francisco,Cloud Architect,IT,3.1935,9574.89,Yes,Yes,62.7321,81.7135,46.197,2,72.3326,81.0746
Gc26qgkW,Jamie,Ali,Female,Other,27,Single,Masters,Anaheim,Business Analyst,Quality Assurance,1.3193,7379.65,No,No,94.9393,55.2139,70.7253,7,98.5273,63.4515
BATPL07K,Takoda,Ray,Male,Native American,33,Single,Bachelors,Anaheim,Business Analyst,Business,11.0,15419.32,No,No,95.9959,57.3559,69.3353,7,96.614,63.7871
vLSQetMr,Toni,Williams,Female,Hispanic or Latino,37,Married,Masters,Anaheim,Software Engineer,Engineering,13.0,17060.97,No,No,63.1018,86.6849,55.8787,9,69.7389,87.3496
tjYWdqgH,Toni,Bush,Female,Black or African American,38,Married,High School,San Francisco,UX Designer,Engineering,20.0,9649.87,No,No,64.034,86.6208,59.7715,7,92.3712,69.5397
K3MNU5ZE,Pat,Baldwin,Male,Black or African American,56,Single,Bachelors,Oakland,DevOps Engineer,Quality Assurance,20.5459,10311.49,Yes,No,76.4374,80.5335,69.4236,6,89.6237,71.4743
S9NLHC32,Toni,Sullivan,Female,Black or African American,42,Single,Bachelors,San Francisco,Software Engineer,Quality Assurance,19.4938,10315.61,No,No,81.8074,81.3828,57.9847,8,70.2279,77.548
98OZMYVS,Jordan,Gibson,Male,Other,29,Divorced,Bachelors,Anaheim,Product Manager,Product,4.953,10371.24,No,Yes,96.349,57.6296,13.6276,4,80.4943,50.5207
TJ07M3W3,Jordan,Larsen,Male,Black or African American,35,Married,Bachelors,San Francisco,UX Designer,Business,4.9055,6408.26,No,No,76.2548,75.7243,56.1307,5,68.1483,63.812
SNPOVSJS,Jordan,Berger,Male,Hispanic or Latino,43,Single,Bachelors,San Diego,Quality Assurance Engineer,Product,5.6072,17573.57,Yes,No,89.9968,50.5972,34.6047,3,61.1732,57.9328
B5MWG11W,Pat,Morris,Male,Black or African American,44,Single,Bachelors,Anaheim,Cloud Architect,Quality Assurance,20.2021,16455.18,No,Yes,60.6781,69.9847,59.6246,2,75.3836,64.3798
799DO04J,Jordan,Hampton,Male,Hispanic or Latino,25,Single,Masters,Sacramento,DevOps Engineer,Business,1.0,4903.77,No,No,64.8334,70.8734,54.5659,3,63.1352,58.4057
CMvm7puN,Alex,Combs,Male,Other,42,Single,Bachelors,Sacramento,Cloud Architect,Business,18.6545,6762.04,No,No,69.4106,97.7951,72.9409,3,95.9728,86.1745
LARJT9F1,Alex,Riggs,Male,Other,49,Widowed,Masters,San Francisco,System Administrator,Business,21.2299,6449.0,No,No,99.8615,99.847,61.9311,1,68.1254,91.4793
4R1ZAJY9,Jordan,Smith,Male,Hispanic or Latino,24,Single,Bachelors,San Francisco,Product Manager,Engineering,2.0,13707.08,No,Yes,60.0611,55.5069,42.577,5,91.4127,58.567
W3BACDK8,Niko,Holmes,Male,Pacific Islander,39,Married,High School,Fresno,Product Manager,Business,11.5727,12081.15,No,No,93.8127,51.1287,69.0019,8,89.5147,41.5819
CB6LOSLX,Toni,David,Female,Asian,36,Married,Bachelors,Fresno,Business Analyst,Quality Assurance,11.1231,5660.55,Yes,No,60.0437,75.7163,53.5933,3,64.8329,78.5697
093V8V8G,Barbara,Wright,Female,White,49,Single,Bachelors,San Francisco,Cloud Architect,Business,21.1534,12518.37,No,No,63.3173,73.7451,71.5716,7,97.9893,71.0091
QTP29C8D,Nokomis,Bishop,Female,Native American,36,Married,Bachelors,Anaheim,Software Engineer,IT,14.0,17046.34,No,No,90.1115,51.8478,51.6725,7,72.7464,53.9961
F37chWGs,Toni,Henderson,Female,Hispanic or Latino,25,Single,Masters,Sacramento,Cloud Architect,IT,1.0,5424.48,No,No,60.336,84.2023,57.0556,5,61.7007,75.2645
DQ2Y0PJU,Cetan,Rice,Male,Native American,43,Divorced,Bachelors,San Francisco,Software Engineer,Product,15.8744,8200.62,No,No,78.2116,63.7234,61.0682,7,90.1208,61.6465
YSGEZSER,Casey,Price,Female,Other,38,Divorced,Bachelors,Long Beach,Cloud Architect,Product,11.5159,15732.13,No,No,79.1135,65.5562,41.7428,3,74.7944,53.742
BQGJQVRD,Mary,Bennett,Female,White,41,Single,Bachelors,Oakland,IT Support Specialist,Product,19.0,15058.99,No,No,81.1433,82.4815,63.9806,4,74.5222,82.9264
KHZ1J21W,Tahu,Thomas,Non-binary,Native American,67,Single,Bachelors,Fresno,IT Support Specialist,Product,16.7459,4552.33,No,No,69.8111,60.3676,71.6643,6,77.2901,50.4375
0EP6XKHN,Manuia,Burgess,Male,Pacific Islander,51,Single,Bachelors,Long Beach,IT Support Specialist,Design,18.5795,4462.26,Yes,No,63.7122,92.7772,71.1346,3,80.3603,86.3799
QKBV83DX,Morgan,Baldwin,Female,Black or African American,37,Married,Bachelors,Long Beach,Software Engineer,IT,9.4235,18158.52,No,Yes,87.977,88.8848,36.5456,5,67.9792,85.3869
RST0Q4AP,Mary,Reeves,Female,White,44,Married,Bachelors,Long Beach,Business Analyst,Quality Assurance,3.0017,5740.18,No,Yes,82.0678,65.5317,44.1887,1,66.3025,69.6963
PIMRC3XR,Pat,Riggs,Male,Hispanic or Latino,37,Single,High School,Oakland,Cloud Architect,Engineering,19.0,10556.35,No,Yes,86.8068,58.1464,43.1253,2,60.642,49.7896
4SMYN08W,Alex,Sanchez,Male,Asian,25,Single,Masters,Anaheim,Quality Assurance Engineer,Design,1.0,7985.56,No,No,70.7729,82.8354,66.6346,7,60.7825,75.519
RzkOmtd2,Kiana,Bond,Female,Pacific Islander,50,Divorced,Bachelors,Long Beach,System Administrator,Quality Assurance,24.1863,17767.55,No,No,76.5379,85.4547,52.0783,4,61.7868,80.4888
R7X1KLXE,James,Medina,Male,White,56,Single,Doctorate,Anaheim,Product Manager,Engineering,27.136,12703.8,No,No,98.646,97.9923,88.17,4,71.1366,87.4378
ssXACpoV,Casey,Logan,Female,Asian,54,Married,Masters,Bakersfield,Quality Assurance Engineer,Engineering,9.1162,18717.46,No,No,64.4136,64.1308,57.5319,9,94.1007,67.9535
ZwwQ9MMs,Barbara,Morris,Female,White,56,Divorced,Bachelors,Oakland,IT Support Specialist,IT,5.1534,13795.79,No,Yes,83.1008,91.9947,70.8557,9,79.8336,74.302
JKLRd8Eo,Pat,Hamilton,Male,Other,39,Widowed,Bachelors,Los Angeles,System Administrator,Product,11.6077,6429.19,No,No,61.1273,74.1245,77.3699,5,75.8939,62.3869
cAzXQ7Gk,William,Davidson,Male,White,67,Divorced,Bachelors,Bakersfield,Quality Assurance Engineer,IT,18.4943,9766.07,No,No,77.014,90.408,74.3226,5,71.7259,88.294
QmIz6F10,Pat,Reeves,Male,Asian,29,Single,High School,Oakland,Software Engineer,Product,9.6433,19041.48,No,Yes,99.0778,93.9771,71.5911,3,97.2549,86.2588
WS80RCXS,Taylor,Mclean,Male,Other,54,Single,Bachelors,San Diego,IT Support Specialist,IT,21.5441,13561.78,No,No,87.0505,52.1872,33.3919,2,63.4497,54.1149
X8WHG23I,Jamie,Lewis,Female,Hispanic or Latino,40,Married,Bachelors,Sacramento,Product Manager,Design,11.9853,10738.36,No,Yes,93.4992,62.9723,24.508,2,86.503,50.612
buy0s2nk,Leilani,Sweeney,Female,Pacific Islander,46,Married,Bachelors,Bakersfield,Cloud Architect,IT,17.0826,15830.27,No,No,83.3354,53.8301,57.5531,6,81.6156,52.5283
9WI12K9L,Chris,Mathews,Male,Asian,42,Single,Bachelors,Anaheim,Data Scientist,Business,11.3114,19160.27,No,No,60.4367,74.5619,71.2038,4,88.4708,67.4984
A2QH2CZJ,Taylor,Payne,Male,Asian,47,Married,Bachelors,Anaheim,Software Engineer,Quality Assurance,1.9935,8401.3,No,Yes,89.2977,58.331,41.9375,1,95.4862,57.4645
Z3QJN9YR,Jordan,Gray,Male,Asian,48,Single,Bachelors,Sacramento,IT Support Specialist,Design,20.5781,4411.21,No,Yes,76.2693,57.8731,12.071,7,91.591,49.1156
GN9INLH2,Tahu,Garcia,Male,Native American,45,Single,Bachelors,Fresno,Product Manager,Quality Assurance,10.3707,18740.61,No,No,80.1346,54.8215,64.9985,5,99.4238,49.2421
g1XeRxyG,Dakota,Flores,Male,Native American,44,Single,Bachelors,Oakland,IT Support Specialist,Engineering,22.0,7990.96,No,No,74.3234,59.5928,43.9429,8,90.1816,51.3107
WRiRgQJC,Alex,Ferguson,Male,Black or African American,30,Divorced,Bachelors,Bakersfield,Software Engineer,Design,8.0,15253.45,No,No,86.7607,99.3884,69.5847,2,82.4213,92.004
6NKOMPTL,Casey,Marshall,Female,Hispanic or Latino,46,Single,Bachelors,San Francisco,Cloud Architect,Quality Assurance,2.3681,17721.39,No,No,85.7051,62.0511,71.7679,4,81.6786,53.855
79JpoAF2,Taylor,Dorsey,Male,Hispanic or Latino,48,Married,Masters,Anaheim,Data Scientist,Quality Assurance,18.5679,15503.34,No,No,76.0722,59.8262,37.4882,2,88.3594,66.6745
9PELJK7F,Kiana,Mclaughlin,Female,Pacific Islander,31,Single,Bachelors,Long Beach,Product Manager,Engineering,6.4684,10954.37,No,No,94.3227,68.494,74.8561,8,63.17,71.8405
H89IRRMW,Manuia,Mcneil,Male,Pacific Islander,23,Married,Bachelors,San Diego,Software Engineer,Product,1.0,5764.61,No,No,87.4582,77.9052,52.278,5,80.114,75.4537
0X673L9L,Manuia,Carter,Male,Pacific Islander,43,Married,Doctorate,San Diego,UX Designer,Product,17.0,7102.37,No,Yes,66.7944,57.2717,43.1467,2,62.7352,61.2868
MF86NHI3,Ahanu,Garrett,Male,Native American,58,Married,Bachelors,Los Angeles,Data Scientist,Quality Assurance,24.8586,15859.54,No,Yes,65.1274,90.9219,57.1724,1,98.6896,84.9531
G4SAU7E5,Jordan,Burke,Male,Asian,30,Widowed,Masters,Oakland,Data Scientist,Business,1.975,18136.93,No,No,90.9604,75.3543,78.9651,9,94.8474,79.8631
CUL49GVX,Patricia,Roman,Female,White,39,Single,Bachelors,Long Beach,Data Scientist,IT,13.8893,15437.57,Yes,Yes,91.7864,62.1165,42.5225,6,78.8778,57.6665
2ML9U427,Taylor,Stevens,Male,Asian,53,Married,Bachelors,San Jose,System Administrator,IT,17.749,11876.42,No,Yes,97.1089,94.0988,67.8823,9,84.343,92.8283
OYWDV5K8,Pat,Fuller,Male,Black or African American,34,Married,Doctorate,Anaheim,Quality Assurance Engineer,Quality Assurance,8.0,19554.53,No,No,64.8691,61.1949,68.6175,4,82.1953,62.3069
OSQYS6TT,Pat,Hinton,Male,Other,42,Single,Bachelors,Anaheim,Cloud Architect,Design,20.0,11043.94,No,No,67.2102,62.457,75.0154,5,76.412,52.1751
SQJCU6OG,Pat,Stone,Male,Other,57,Divorced,Bachelors,Sacramento,Quality Assurance Engineer,Quality Assurance,20.0525,17353.96,No,Yes,82.8135,92.644,58.1914,4,90.9889,75.6062
GGV8MZP7,James,Brown,Male,White,45,Married,Masters,Anaheim,Software Engineer,Business,20.8026,7191.89,No,No,68.555,69.8345,44.239,1,70.3836,73.9167
9ZvC4GY7,Nalani,Mosley,Female,Pacific Islander,38,Single,Bachelors,Los Angeles,Business Analyst,Product,5.3416,14695.89,No,Yes,67.1893,80.1693,69.8121,8,77.7164,70.9844
yJeEq41C,Dakota,Huber,Female,Native American,39,Single,Bachelors,Sacramento,Business Analyst,Design,9.4215,5437.44,No,No,92.2684,77.4392,55.2896,5,68.433,70.7416
FJ2J3VRN,Cetan,Garcia,Male,Native American,26,Married,Masters,Anaheim,UX Designer,Product,2.0,17180.62,No,No,94.0135,93.9493,62.4515,5,62.121,82.0011
bDFcb30b,Alex,Walker,Male,Hispanic or Latino,47,Single,Bachelors,San Francisco,Software Engineer,Design,24.8771,13600.02,No,No,97.1621,55.9964,35.8449,5,79.8698,55.4242
zAdA7T6Y,Tama,Carter,Male,Pacific Islander,32,Married,Bachelors,Long Beach,System Administrator,Product,10.0,16539.35,No,Yes,90.7507,61.404,25.0262,9,76.5918,65.5653
S3KlOOXh,Jordan,Nichols,Male,Asian,29,Married,Masters,Bakersfield,Data Scientist,IT,5.0,14420.56,No,No,75.4185,96.7811,78.5132,2,96.9908,78.8666
LTVEKYHZ,Morgan,Robinson,Female,Hispanic or Latino,42,Married,Bachelors,Fresno,UX Designer,Quality Assurance,20.0,12274.99,No,No,71.4007,93.8144,90.7768,3,75.7583,81.4986
mvKNVaN7,Kiana,Lester,Female,Pacific Islander,23,Single,Bachelors,Long Beach,UX Designer,Product,1.0,10512.17,No,No,69.976,88.3802,59.6755,4,78.4949,71.2549
U1NKFWL9,Taylor,Hamilton,Male,Hispanic or Latino,43,Single,Bachelors,Long Beach,DevOps Engineer,Product,13.3974,9714.89,Yes,No,87.4263,91.1276,91.8423,8,66.6211,80.8655
hs7yF9VA,Aiyana,Keith,Female,Native American,41,Single,Bachelors,Long Beach,Quality Assurance Engineer,IT,3.6161,13133.46,No,Yes,68.2154,92.2747,50.9596,8,90.2229,88.5698
9I7S7E5X,Alex,Blair,Male,Asian,35,Married,Masters,Fresno,DevOps Engineer,IT,11.0,15229.97,No,No,68.2332,74.2754,60.0783,9,72.7855,69.3087
O9YIT5K6,Morgan,Miles,Female,Other,24,Divorced,Masters,Bakersfield,IT Support Specialist,Business,0.0,14544.09,No,No,77.0902,89.7278,56.6124,1,69.3796,84.1152
PMS592QF,Casey,Lopez,Female,Hispanic or Latino,33,Married,Bachelors,San Diego,Software Engineer,Design,6.303,9545.93,Yes,No,79.3212,96.2027,91.1,5,89.618,87.3914
IC1YM1NX,Mary,Rose,Female,White,24,Single,Masters,San Jose,Quality Assurance Engineer,Design,0.0,17965.0,Yes,Yes,67.025,67.8811,39.2236,6,94.2851,66.1215
I2QK35IR,Casey,Ramsey,Female,Other,44,Single,Masters,Oakland,Cloud Architect,Business,0.5299,16471.1,No,No,73.8425,59.2297,51.8014,4,61.5417,61.0951
apLAdhoE,Linda,Baker,Female,White,45,Single,Bachelors,Anaheim,Software Engineer,Engineering,23.0,11508.87,No,Yes,61.0976,72.258,37.031,3,95.7412,67.2062
OuG2QuuS,Jamie,Moore,Female,Other,40,Divorced,Bachelors,Los Angeles,Product Manager,Quality Assurance,18.0,17402.04,No,Yes,76.1706,78.9937,42.433,9,81.5797,99.8382
SVAFTZ3K,John,Mcgrath,Male,White,32,Single,Bachelors,Oakland,Cloud Architect,Design,10.0,7211.27,No,No,66.619,91.6406,67.6621,2,78.4361,73.5549
Z0BBRGPA,Tahu,Wallace,Male,Native American,39,Single,Bachelors,Bakersfield,Business Analyst,IT,7.8623,11263.64,Yes,No,85.1761,72.7316,75.8426,8,71.6811,72.235
ky579zeo,Pat,Figueroa,Male,Hispanic or Latino,38,Single,Masters,Sacramento,IT Support Specialist,Engineering,14.0,9247.36,No,Yes,69.0153,83.4681,43.1815,6,75.5594,72.2706
QAGS6WBD,Nokomis,Moore,Female,Native American,25,Married,Masters,Sacramento,Cloud Architect,Quality Assurance,1.0,12966.57,No,No,71.1749,63.0699,67.3573,2,79.5595,52.7254
CprERn9q,Michael,Briggs,Male,White,55,Single,Bachelors,Oakland,Data Scientist,Product,18.1465,12998.74,Yes,No,75.5476,60.0879,60.0844,3,76.6649,50.369
djd7emtK,Dakota,Stone,Male,Native American,29,Single,Masters,Fresno,System Administrator,Business,5.0,11895.46,No,No,89.7171,59.9431,74.0255,7,76.4333,62.7699
Hx7gfjgi,Niko,Perry,Male,Pacific Islander,36,Married,Doctorate,San Jose,Software Engineer,Quality Assurance,10.0,18732.3,No,No,82.726,58.4371,69.3832,4,88.0687,60.1837
TWbxCukH,Taylor,Pitts,Male,Asian,49,Single,Masters,San Francisco,Cloud Architect,Quality Assurance,1.7358,12280.05,No,No,96.9842,92.8114,78.5911,4,67.7897,90.3731
FKGAS8TT,Dakota,Johnson,Male,Native American,31,Single,Bachelors,San Jose,UX Designer,Engineering,8.2467,16671.1,No,No,93.5789,61.7604,63.4049,8,69.2531,69.0964
2Q5EHD95,Pat,Walker,Male,Hispanic or Latino,33,Single,Bachelors,Oakland,Product Manager,Design,11.0,6292.95,Yes,No,94.9379,59.8404,68.7321,1,98.3154,55.5351
42U2QFIG,Casey,Bridges,Female,Asian,23,Married,Bachelors,Sacramento,Data Scientist,Quality Assurance,1.0,5494.06,No,No,72.4446,75.8748,77.3619,7,91.8363,76.5803
DWH6YWCH,Tahu,Baker,Male,Native American,63,Married,Masters,Los Angeles,DevOps Engineer,Product,20.542,14390.78,No,Yes,83.4363,88.8885,66.1845,3,76.0967,73.2483
0FGIRP0G,Pavati,Mccoy,Female,Native American,31,Single,Bachelors,San Francisco,Cloud Architect,Product,9.0,10565.0,Yes,Yes,83.6867,52.6209,21.4865,6,93.9217,50.601
VGP5VDWK,Alex,Camacho,Male,Other,49,Single,Masters,San Francisco,Product Manager,Engineering,0.7134,8100.2,No,Yes,91.7823,74.4312,46.6012,5,88.5445,68.552
B9WX28IV,Morgan,Rivera,Female,Asian,47,Divorced,Bachelors,Sacramento,System Administrator,Design,23.5958,14116.05,No,No,84.0057,95.277,83.1466,1,76.919,86.074
K6RJLKFI,Michael,Gentry,Male,White,37,Single,Masters,Anaheim,System Administrator,Quality Assurance,13.0,18051.37,No,No,74.7179,57.8135,57.9261,7,64.7204,55.0003
9CX21Y3Y,Nalani,Spencer,Female,Pacific Islander,41,Married,High School,Anaheim,DevOps Engineer,Business,20.3968,5501.46,No,No,97.958,55.4004,45.3717,7,77.0007,58.9718
PBMTL4H9,Taylor,Wheeler,Female,Black or African American,46,Married,Masters,Fresno,Product Manager,Quality Assurance,22.0,11373.8,Yes,No,61.5628,68.4192,61.0763,8,71.1801,59.1769
OPE1YQKZ,Toni,Martin,Female,Hispanic or Latino,28,Married,Bachelors,Anaheim,System Administrator,Engineering,6.0,18812.56,No,No,96.1721,86.5956,78.8257,8,97.9891,70.5223
4C26OAJ6,Dakota,Holmes,Female,Native American,45,Divorced,Masters,Los Angeles,Cloud Architect,Engineering,21.0,18435.81,Yes,No,79.4795,17.4293,42.1602,9,94.0109,56.2658
EEVQW627,Taylor,Strickland,Female,Other,63,Married,Masters,San Jose,Business Analyst,Design,7.6605,12895.41,Yes,No,86.9037,88.9926,63.7975,3,91.6677,79.4669
jzrbiAO2,Takoda,Burgess,Male,Native American,45,Single,Bachelors,San Diego,Quality Assurance Engineer,Design,1.1789,18627.21,Yes,No,62.1453,94.7836,63.8465,1,70.3624,92.3482
D7X2R1T8,Ahanu,Phillips,Male,Native American,52,Single,Masters,Oakland,DevOps Engineer,Business,3.6427,6313.74,No,No,77.3225,76.3073,46.3317,7,92.5802,61.6685
DJG50SMK,Dakota,Moore,Male,Native American,42,Married,Doctorate,San Francisco,Data Scientist,Quality Assurance,14.0256,12054.8,No,No,65.6713,86.2643,72.9069,7,90.7274,86.6146
OOMkE381,Alex,Glenn,Male,Hispanic or Latino,34,Married,Bachelors,Bakersfield,Business Analyst,Engineering,12.0,8330.0,No,No,82.1832,83.0158,73.6034,3,82.9276,71.5704
gsFrdhD4,Kaimana,Harrison,Male,Pacific Islander,38,Single,Masters,Long Beach,Business Analyst,Business,14.0,14177.07,No,No,60.9837,86.0657,72.9383,8,92.9476,82.3761
Ecy8uISI,John,Cunningham,Male,White,27,Divorced,Bachelors,Fresno,Data Scientist,IT,5.0,9094.95,No,No,68.2894,53.0633,60.8814,1,66.6525,62.0327
O9X1G2ZT,Moana,Bridges,Female,Pacific Islander,34,Married,Masters,Anaheim,System Administrator,Quality Assurance,10.0,11487.35,No,No,92.4884,71.6156,48.7081,2,99.5738,70.6298
pOdWtx52,Jamie,Hess,Female,Asian,43,Married,Bachelors,Oakland,Data Scientist,IT,13.8544,15142.91,Yes,No,79.7789,54.4175,36.4472,6,66.5791,99.2477
457XrDcj,Morgan,Santana,Female,Asian,44,Single,Bachelors,Anaheim,Data Scientist,Quality Assurance,9.8337,8329.64,No,No,77.7691,82.8912,52.2162,1,67.16,85.7094
QL0PMVJ2,Jamie,West,Female,Hispanic or Latino,53,Married,Bachelors,San Francisco,Business Analyst,Business,21.788,15319.35,No,No,65.126,59.4511,37.643,9,79.5372,54.3078
IG389AAH,Cetan,Jackson,Male,Native American,33,Married,Doctorate,Sacramento,Business Analyst,IT,7.0,15043.73,No,No,74.9524,65.2035,42.7751,2,84.3874,68.047
S4BPLHiW,Alex,Stafford,Male,Black or African American,38,Married,Bachelors,Long Beach,DevOps Engineer,Design,7.4221,8572.23,Yes,Yes,71.0133,55.4403,29.4752,3,63.1172,45.7962
WJ2ZKHKJ,Pat,Anderson,Male,Asian,47,Divorced,Masters,Los Angeles,Cloud Architect,Business,17.5082,17137.73,No,No,95.8734,87.6166,62.7492,2,99.1311,72.7476
vMjb2bJw,Toni,Davidson,Female,Other,43,Single,Bachelors,Long Beach,Software Engineer,Business,18.2183,17374.92,Yes,No,86.7615,61.8955,52.8701,3,80.5221,51.8831
ZQjp8aJ5,Toni,Barnes,Female,Black or African American,45,Divorced,Bachelors,Oakland,Software Engineer,Design,5.8737,19370.69,No,No,80.1627,94.0084,59.8733,4,77.5152,95.0631
RNAVUCRT,Jordan,Fields,Male,Other,52,Married,Masters,Long Beach,Data Scientist,Design,6.3514,19779.17,No,No,75.7132,63.0201,67.3667,1,61.9821,53.2032
8HGXP8DM,Mika,Bennett,Female,Native American,27,Married,Masters,Long Beach,Quality Assurance Engineer,Business,3.0,8417.65,Yes,No,91.6786,89.1205,78.5655,8,99.8514,86.5456
r8EZk8Gt,Taylor,Vargas,Male,Other,30,Married,Bachelors,Long Beach,IT Support Specialist,Design,2.5249,18848.0,No,No,61.2429,57.6819,54.7429,5,69.1124,49.835
3419GK5P,Taylor,Shepard,Female,Asian,38,Single,Masters,Anaheim,Cloud Architect,Business,14.0,7374.88,No,No,78.4447,99.7321,71.602,9,63.7601,99.1632
64TGEVXO,Robert,Watts,Male,White,35,Married,Masters,Bakersfield,Business Analyst,Business,6.2983,8206.99,No,No,85.1036,99.1964,68.1057,5,91.2156,90.1898
QR26R4CC,Alex,Matthews,Male,Black or African American,23,Single,Masters,San Jose,IT Support Specialist,Engineering,0.0,18093.5,No,No,60.7832,84.4701,51.0442,6,96.2745,67.8852
aGuDvAW2,Alex,King,Male,Black or African American,41,Single,Doctorate,Long Beach,Business Analyst,Product,15.0,13241.66,No,No,63.8403,94.9573,95.2932,4,64.6368,88.7781
GBKLNH76,Taylor,Nash,Male,Other,40,Married,Masters,Anaheim,IT Support Specialist,Engineering,9.5105,7219.65,No,No,77.7727,68.6745,41.2308,6,98.0341,69.8185
cjWv0w1b,Mika,Burns,Female,Native American,45,Married,Bachelors,Sacramento,Business Analyst,IT,9.2788,14545.31,No,Yes,83.9474,88.6803,27.7801,5,69.5824,73.1453
